Longitude;Latitude;Lote;Conjunto de datos;Producto;Id obj.;Distancia(m);Curso(deg);Duración(s);Elevación(m);Tiempo;Cuenta de área;Anch. de fja.(m);Desviación Y(m);Flj cultivos(M)(tonne/h);Humedad(%);Masa de rend.(húmedo)(tonne/ha);(húmedo)Vol. Rend. (húmedo)(L/ha);(seco)Masa de rend.(tonne/ha);Vol. de rend.(seco)(L/ha);Humedad(%);Temp. aire(°C);Velocidad del viento(km/h);Temp. suelo(°C);Num. de paso;Velocidad(km/h);Prod.(ha/h);Flj cultivos(V)(m³/s);Fecha
-56,56211650;-33,76343674;Sauce Chico;Harvest;1;2677;1,561;146,59;1,000;149,97;21/11/2023;Activado;10,67;0,00;36,36;8,880;6,065;9059,6;6,065;9059,6;0,00;-17,78;0,00;-17,78;8;5,620;5,995;0,015;21/11/2023
-56,56210697;-33,76344863;Sauce Chico;Harvest;1;2678;1,591;146,59;1,000;149,94;21/11/2023;Activado;10,67;0,00;37,66;8,880;6,162;9205,6;6,162;9205,6;0,00;-17,78;0,00;-17,78;8;5,728;6,111;0,016;21/11/2023
-56,56209722;-33,76346033;Sauce Chico;Harvest;1;2679;1,581;146,17;1,000;149,90;21/11/2023;Activado;10,67;0,00;42,44;8,880;6,990;10442;6,990;10442;0,00;-17,78;0,00;-17,78;8;5,692;6,072;0,018;21/11/2023
-56,56208760;-33,76347217;Sauce Chico;Harvest;1;2680;1,591;146,06;1,000;149,88;21/11/2023;Activado;10,67;0,00;37,94;8,880;6,210;9276,0;6,210;9276,0;0,00;-17,78;0,00;-17,78;8;5,728;6,111;0,016;21/11/2023
-56,56207827;-33,76348398;Sauce Chico;Harvest;1;2681;1,571;146,42;1,000;149,92;21/11/2023;Activado;10,67;0,00;43,56;8,880;7,219;10784;7,219;10784;0,00;-17,78;0,00;-17,78;8;5,656;6,034;0,018;21/11/2023
-56,56206868;-33,76349593;Sauce Chico;Harvest;1;2682;1,591;146,23;1,000;149,94;21/11/2023;Activado;10,67;0,00;38,45;8,870;6,292;9399,2;6,292;9399,2;0,00;-17,78;0,00;-17,78;8;5,728;6,111;0,016;21/11/2023
-56,56205913;-33,76350753;Sauce Chico;Harvest;1;2683;1,561;145,90;1,000;149,90;21/11/2023;Activado;10,67;0,00;36,79;8,870;6,137;9167,2;6,137;9167,2;0,00;-17,78;0,00;-17,78;8;5,620;5,995;0,015;21/11/2023
-56,56204972;-33,76351929;Sauce Chico;Harvest;1;2684;1,571;146,07;1,000;149,87;21/11/2023;Activado;10,67;0,00;31,97;8,870;5,298;7914,6;5,298;7914,6;0,00;-17,78;0,00;-17,78;8;5,656;6,034;0,013;21/11/2023
-56,56204018;-33,76353091;Sauce Chico;Harvest;1;2685;1,561;146,17;1,000;149,88;21/11/2023;Activado;10,67;0,00;29,23;8,880;4,876;7283,6;4,876;7283,6;0,00;-17,78;0,00;-17,78;8;5,620;5,995;0,012;21/11/2023
-56,56203118;-33,76354242;Sauce Chico;Harvest;1;2686;1,521;146,59;1,000;149,92;21/11/2023;Activado;10,67;0,00;10,19;8,880;1,744;2605,2;1,744;2605,2;0,00;-17,78;0,00;-17,78;8;5,476;5,842;0,0042;21/11/2023
-56,56202187;-33,76355382;Sauce Chico;Harvest;1;2687;1,531;146,33;1,000;149,98;21/11/2023;Activado;10,67;0,00;27,32;8,880;4,647;6941,5;4,647;6941,5;0,00;-17,78;0,00;-17,78;8;5,512;5,880;0,011;21/11/2023
-56,56201253;-33,76356503;Sauce Chico;Harvest;1;2688;1,511;145,87;1,000;150,04;21/11/2023;Activado;10,67;0,00;29,92;8,880;5,155;7700,6;5,155;7700,6;0,00;-17,78;0,00;-17,78;8;5,440;5,803;0,012;21/11/2023
-56,56200321;-33,76357628;Sauce Chico;Harvest;1;2689;1,521;145,88;1,000;150,06;21/11/2023;Activado;10,67;0,00;35,93;8,890;6,150;9187,4;6,150;9187,4;0,00;-17,78;0,00;-17,78;8;5,476;5,842;0,015;21/11/2023
-56,56199414;-33,76358779;Sauce Chico;Harvest;1;2690;1,531;146,24;1,000;150,05;21/11/2023;Activado;10,67;0,00;34,56;8,890;5,877;8779,8;5,877;8779,8;0,00;-17,78;0,00;-17,78;8;5,512;5,880;0,014;21/11/2023
-56,56198477;-33,76359941;Sauce Chico;Harvest;1;2691;1,551;146,17;1,000;150,05;21/11/2023;Activado;10,67;0,00;37,33;8,880;6,267;9361,8;6,267;9361,8;0,00;-17,78;0,00;-17,78;8;5,584;5,957;0,015;21/11/2023
-56,56197553;-33,76361109;Sauce Chico;Harvest;1;2692;1,551;146,37;1,000;150,05;21/11/2023;Activado;10,67;0,00;33,01;8,880;5,542;8278,4;5,542;8278,4;0,00;-17,78;0,00;-17,78;8;5,584;5,957;0,014;21/11/2023
-56,56196633;-33,76362288;Sauce Chico;Harvest;1;2693;1,561;146,52;1,000;150,06;21/11/2023;Activado;10,67;0,00;38,34;8,880;6,395;9552,9;6,395;9552,9;0,00;-17,78;0,00;-17,78;8;5,620;5,995;0,016;21/11/2023
-56,56195692;-33,76363443;Sauce Chico;Harvest;1;2694;1,551;146,26;1,000;150,07;21/11/2023;Activado;10,67;0,00;35,68;8,880;5,989;8946,5;5,989;8946,5;0,00;-17,78;0,00;-17,78;8;5,584;5,957;0,015;21/11/2023
-56,56194730;-33,76364604;Sauce Chico;Harvest;1;2695;1,571;145,82;1,000;150,05;21/11/2023;Activado;10,67;0,00;40,64;8,870;6,736;10063;6,736;10063;0,00;-17,78;0,00;-17,78;8;5,656;6,034;0,017;21/11/2023
-56,56193775;-33,76365745;Sauce Chico;Harvest;1;2696;1,541;145,70;1,000;150,06;21/11/2023;Activado;10,67;0,00;35,46;8,870;5,991;8950,0;5,991;8950,0;0,00;-17,78;0,00;-17,78;8;5,548;5,918;0,015;21/11/2023
-56,56192858;-33,76366916;Sauce Chico;Harvest;1;2697;1,551;146,00;1,000;150,09;21/11/2023;Activado;10,67;0,00;37,87;8,880;6,358;9497,2;6,358;9497,2;0,00;-17,78;0,00;-17,78;8;5,584;5,957;0,016;21/11/2023
-56,56191939;-33,76368057;Sauce Chico;Harvest;1;2698;1,521;146,08;1,000;150,12;21/11/2023;Activado;10,67;0,00;35,82;8,880;6,132;9159,7;6,132;9159,7;0,00;-17,78;0,00;-17,78;8;5,476;5,842;0,015;21/11/2023
-56,56191023;-33,76369205;Sauce Chico;Harvest;1;2699;1,531;146,19;1,000;150,14;21/11/2023;Activado;10,67;0,00;40,75;8,870;6,931;10353;6,931;10353;0,00;-17,78;0,00;-17,78;8;5,512;5,880;0,017;21/11/2023
-56,56190119;-33,76370350;Sauce Chico;Harvest;1;2700;1,521;146,13;1,000;150,18;21/11/2023;Activado;10,67;0,00;42,52;8,870;7,278;10872;7,278;10872;0,00;-17,78;0,00;-17,78;8;5,476;5,842;0,018;21/11/2023
-56,56189175;-33,76371468;Sauce Chico;Harvest;1;2701;1,521;145,84;1,000;150,19;21/11/2023;Activado;10,67;0,00;42,19;8,870;7,223;10789;7,223;10789;0,00;-17,78;0,00;-17,78;8;5,476;5,842;0,018;21/11/2023
-56,56188261;-33,76372591;Sauce Chico;Harvest;1;2702;1,511;145,77;1,000;150,23;21/11/2023;Activado;10,67;0,00;43,78;8,880;7,543;11268;7,543;11268;0,00;-17,78;0,00;-17,78;8;5,440;5,803;0,018;21/11/2023
-56,56187337;-33,76373739;Sauce Chico;Harvest;1;2703;1,531;145,85;1,000;150,23;21/11/2023;Activado;10,67;0,00;40,64;8,880;6,912;10325;6,912;10325;0,00;-17,78;0,00;-17,78;8;5,512;5,880;0,017;21/11/2023
-56,56186464;-33,76374872;Sauce Chico;Harvest;1;2704;1,491;146,38;1,000;150,25;21/11/2023;Activado;10,67;0,00;42,80;8,880;7,475;11166;7,475;11166;0,00;-17,78;0,00;-17,78;8;5,368;5,726;0,018;21/11/2023
-56,56185504;-33,76376002;Sauce Chico;Harvest;1;2705;1,541;145,66;1,000;150,26;21/11/2023;Activado;10,67;0,00;40,32;8,880;6,813;10177;6,813;10177;0,00;-17,78;0,00;-17,78;8;5,548;5,918;0,017;21/11/2023
-56,56184564;-33,76377149;Sauce Chico;Harvest;1;2706;1,541;145,28;1,000;150,24;21/11/2023;Activado;10,67;0,00;44,78;8,880;7,567;11303;7,567;11303;0,00;-17,78;0,00;-17,78;8;5,548;5,918;0,019;21/11/2023
-56,56183630;-33,76378301;Sauce Chico;Harvest;1;2707;1,541;145,33;1,000;150,25;21/11/2023;Activado;10,67;0,00;43,85;8,880;7,409;11067;7,409;11067;0,00;-17,78;0,00;-17,78;8;5,548;5,918;0,018;21/11/2023
-56,56182687;-33,76379459;Sauce Chico;Harvest;1;2708;1,551;145,37;1,000;150,25;21/11/2023;Activado;10,67;0,00;45,83;8,880;7,693;11492;7,693;11492;0,00;-17,78;0,00;-17,78;8;5,584;5,957;0,019;21/11/2023
-56,56181767;-33,76380626;Sauce Chico;Harvest;1;2709;1,551;145,65;1,000;150,26;21/11/2023;Activado;10,67;0,00;40,93;8,880;6,871;10265;6,871;10265;0,00;-17,78;0,00;-17,78;8;5,584;5,957;0,017;21/11/2023
-56,56180827;-33,76381779;Sauce Chico;Harvest;1;2710;1,551;145,79;1,000;150,26;21/11/2023;Activado;10,67;0,00;45,22;8,880;7,591;11339;7,591;11339;0,00;-17,78;0,00;-17,78;8;5,584;5,957;0,019;21/11/2023
-56,56179904;-33,76382937;Sauce Chico;Harvest;1;2711;1,541;145,96;1,000;150,26;21/11/2023;Activado;10,67;0,00;37,22;8,880;6,289;9395,2;6,289;9395,2;0,00;-17,78;0,00;-17,78;8;5,548;5,918;0,015;21/11/2023
-56,56178969;-33,76384092;Sauce Chico;Harvest;1;2712;1,551;146,01;1,000;150,26;21/11/2023;Activado;10,67;0,00;35,28;8,880;5,923;8847,2;5,923;8847,2;0,00;-17,78;0,00;-17,78;8;5,584;5,957;0,015;21/11/2023
-56,56178035;-33,76385235;Sauce Chico;Harvest;1;2713;1,531;145,91;1,000;150,27;21/11/2023;Activado;10,67;0,00;33,30;8,880;5,663;8459,7;5,663;8459,7;0,00;-17,78;0,00;-17,78;8;5,512;5,880;0,014;21/11/2023
-56,56177104;-33,76386377;Sauce Chico;Harvest;1;2714;1,531;145,99;1,000;150,29;21/11/2023;Activado;10,67;0,00;37,08;8,880;6,306;9420,0;6,306;9420,0;0,00;-17,78;0,00;-17,78;8;5,512;5,880;0,015;21/11/2023
-56,56176197;-33,76387527;Sauce Chico;Harvest;1;2715;1,531;146,24;1,000;150,30;21/11/2023;Activado;10,67;0,00;41,11;8,870;6,992;10444;6,992;10444;0,00;-17,78;0,00;-17,78;8;5,512;5,880;0,017;21/11/2023
-56,56175269;-33,76388673;Sauce Chico;Harvest;1;2716;1,531;146,27;1,000;150,30;21/11/2023;Activado;10,67;0,00;44,53;8,880;7,573;11313;7,573;11313;0,00;-17,78;0,00;-17,78;8;5,512;5,880;0,018;21/11/2023
-56,56174327;-33,76389815;Sauce Chico;Harvest;1;2717;1,541;145,95;1,000;150,29;21/11/2023;Activado;10,67;0,00;45,86;8,880;7,749;11576;7,749;11576;0,00;-17,78;0,00;-17,78;8;5,548;5,918;0,019;21/11/2023
-56,56173388;-33,76390967;Sauce Chico;Harvest;1;2718;1,551;145,98;1,000;150,31;21/11/2023;Activado;10,67;0,00;46,62;8,880;7,826;11691;7,826;11691;0,00;-17,78;0,00;-17,78;8;5,584;5,957;0,019;21/11/2023
-56,56172459;-33,76392125;Sauce Chico;Harvest;1;2719;1,541;146,05;1,000;150,32;21/11/2023;Activado;10,67;0,00;43,92;8,880;7,421;11085;7,421;11085;0,00;-17,78;0,00;-17,78;8;5,548;5,918;0,018;21/11/2023
-56,56171538;-33,76393293;Sauce Chico;Harvest;1;2720;1,551;146,28;1,000;150,32;21/11/2023;Activado;10,67;0,00;46,87;8,880;7,869;11754;7,869;11754;0,00;-17,78;0,00;-17,78;8;5,584;5,957;0,019;21/11/2023
-56,56170593;-33,76394440;Sauce Chico;Harvest;1;2721;1,541;146,06;1,000;150,32;21/11/2023;Activado;10,67;0,00;44,57;8,880;7,530;11249;7,530;11249;0,00;-17,78;0,00;-17,78;8;5,548;5,918;0,018;21/11/2023
-56,56169663;-33,76395594;Sauce Chico;Harvest;1;2722;1,541;146,04;1,000;150,32;21/11/2023;Activado;10,67;0,00;46,51;8,880;7,859;11740;7,859;11740;0,00;-17,78;0,00;-17,78;8;5,548;5,918;0,019;21/11/2023
-56,56168734;-33,76396748;Sauce Chico;Harvest;1;2723;1,541;146,09;1,000;150,34;21/11/2023;Activado;10,67;0,00;44,24;8,880;7,476;11167;7,476;11167;0,00;-17,78;0,00;-17,78;8;5,548;5,918;0,018;21/11/2023
-56,56167817;-33,76397896;Sauce Chico;Harvest;1;2724;1,531;146,10;1,000;150,35;21/11/2023;Activado;10,67;0,00;43,42;8,880;7,384;11030;7,384;11030;0,00;-17,78;0,00;-17,78;8;5,512;5,880;0,018;21/11/2023
-56,56166893;-33,76399034;Sauce Chico;Harvest;1;2725;1,521;145,92;1,000;150,37;21/11/2023;Activado;10,67;0,00;41,26;8,880;7,062;10550;7,062;10550;0,00;-17,78;0,00;-17,78;8;5,476;5,842;0,017;21/11/2023
-56,56165969;-33,76400166;Sauce Chico;Harvest;1;2726;1,521;145,83;1,000;150,39;21/11/2023;Activado;10,67;0,00;38,27;8,880;6,551;9785,7;6,551;9785,7;0,00;-17,78;0,00;-17,78;8;5,476;5,842;0,016;21/11/2023
-56,56165045;-33,76401320;Sauce Chico;Harvest;1;2727;1,541;145,86;1,000;150,40;21/11/2023;Activado;10,67;0,00;43,92;8,870;7,421;11085;7,421;11085;0,00;-17,78;0,00;-17,78;8;5,548;5,918;0,018;21/11/2023
-56,56164110;-33,76402468;Sauce Chico;Harvest;1;2728;1,541;145,88;1,000;150,40;21/11/2023;Activado;10,67;0,00;44,75;8,870;7,561;11294;7,561;11294;0,00;-17,78;0,00;-17,78;8;5,548;5,918;0,019;21/11/2023
-56,56163180;-33,76403612;Sauce Chico;Harvest;1;2729;1,531;145,88;1,000;150,40;21/11/2023;Activado;10,67;0,00;44,35;8,870;7,543;11267;7,543;11267;0,00;-17,78;0,00;-17,78;8;5,512;5,880;0,018;21/11/2023
-56,56162244;-33,76404759;Sauce Chico;Harvest;1;2730;1,541;145,78;1,000;150,40;21/11/2023;Activado;10,67;0,00;41,54;8,870;7,019;10486;7,019;10486;0,00;-17,78;0,00;-17,78;8;5,548;5,918;0,017;21/11/2023
-56,56161308;-33,76405912;Sauce Chico;Harvest;1;2731;1,541;145,98;1,000;150,41;21/11/2023;Activado;10,67;0,00;44,24;8,880;7,476;11167;7,476;11167;0,00;-17,78;0,00;-17,78;8;5,548;5,918;0,018;21/11/2023
-56,56160385;-33,76407068;Sauce Chico;Harvest;1;2732;1,541;146,02;1,000;150,43;21/11/2023;Activado;10,67;0,00;41,65;8,880;7,038;10513;7,038;10513;0,00;-17,78;0,00;-17,78;8;5,548;5,918;0,017;21/11/2023
-56,56159460;-33,76408217;Sauce Chico;Harvest;1;2733;1,541;146,10;1,000;150,45;21/11/2023;Activado;10,67;0,00;44,53;8,880;7,524;11240;7,524;11240;0,00;-17,78;0,00;-17,78;8;5,548;5,918;0,018;21/11/2023
-56,56158550;-33,76409374;Sauce Chico;Harvest;1;2734;1,531;146,22;1,000;150,44;21/11/2023;Activado;10,67;0,00;40,64;8,880;6,912;10325;6,912;10325;0,00;-17,78;0,00;-17,78;8;5,512;5,880;0,017;21/11/2023
-56,56157609;-33,76410510;Sauce Chico;Harvest;1;2735;1,531;145,88;1,000;150,47;21/11/2023;Activado;10,67;0,00;43,88;8,880;7,463;11149;7,463;11149;0,00;-17,78;0,00;-17,78;8;5,512;5,880;0,018;21/11/2023
-56,56156659;-33,76411651;Sauce Chico;Harvest;1;2736;1,541;145,60;1,000;150,47;21/11/2023;Activado;10,67;0,00;42,41;8,880;7,165;10704;7,165;10704;0,00;-17,78;0,00;-17,78;8;5,548;5,918;0,018;21/11/2023
-56,56155743;-33,76412798;Sauce Chico;Harvest;1;2737;1,531;145,68;1,000;150,47;21/11/2023;Activado;10,67;0,00;43,06;8,880;7,322;10938;7,322;10938;0,00;-17,78;0,00;-17,78;8;5,512;5,880;0,018;21/11/2023
-56,56154815;-33,76413950;Sauce Chico;Harvest;1;2738;1,541;145,73;1,000;150,48;21/11/2023;Activado;10,67;0,00;41,33;8,890;6,983;10431;6,983;10431;0,00;-17,78;0,00;-17,78;8;5,548;5,918;0,017;21/11/2023
-56,56153882;-33,76415093;Sauce Chico;Harvest;1;2739;1,531;145,55;1,000;150,49;21/11/2023;Activado;10,67;0,00;41,33;8,890;7,028;10499;7,028;10499;0,00;-17,78;0,00;-17,78;8;5,512;5,880;0,017;21/11/2023
-56,56152952;-33,76416243;Sauce Chico;Harvest;1;2740;1,541;145,56;1,000;150,51;21/11/2023;Activado;10,67;0,00;39,13;8,880;6,612;9876,8;6,612;9876,8;0,00;-17,78;0,00;-17,78;8;5,548;5,918;0,016;21/11/2023
-56,56152029;-33,76417385;Sauce Chico;Harvest;1;2741;1,531;145,63;1,000;150,52;21/11/2023;Activado;10,67;0,00;41,18;8,880;7,004;10463;7,004;10463;0,00;-17,78;0,00;-17,78;8;5,512;5,880;0,017;21/11/2023
-56,56151104;-33,76418533;Sauce Chico;Harvest;1;2742;1,531;145,77;1,000;150,53;21/11/2023;Activado;10,67;0,00;38,88;8,890;6,612;9877,3;6,612;9877,3;0,00;-17,78;0,00;-17,78;8;5,512;5,880;0,016;21/11/2023
-56,56150184;-33,76419686;Sauce Chico;Harvest;1;2743;1,541;145,99;1,000;150,52;21/11/2023;Activado;10,67;0,00;39,46;8,880;6,667;9958,6;6,667;9958,6;0,00;-17,78;0,00;-17,78;8;5,548;5,918;0,016;21/11/2023
-56,56149272;-33,76420835;Sauce Chico;Harvest;1;2744;1,531;146,25;1,000;150,55;21/11/2023;Activado;10,67;0,00;40,07;8,870;6,814;10179;6,814;10179;0,00;-17,78;0,00;-17,78;8;5,512;5,880;0,017;21/11/2023
-56,56148341;-33,76421992;Sauce Chico;Harvest;1;2745;1,541;146,16;1,000;150,55;21/11/2023;Activado;10,67;0,00;44,28;8,880;7,482;11176;7,482;11176;0,00;-17,78;0,00;-17,78;8;5,548;5,918;0,018;21/11/2023
-56,56147399;-33,76423140;Sauce Chico;Harvest;1;2746;1,541;146,07;1,000;150,57;21/11/2023;Activado;10,67;0,00;43,74;8,870;7,390;11040;7,390;11040;0,00;-17,78;0,00;-17,78;8;5,548;5,918;0,018;21/11/2023
-56,56146465;-33,76424294;Sauce Chico;Harvest;1;2747;1,541;146,02;1,000;150,58;21/11/2023;Activado;10,67;0,00;44,50;8,860;7,518;11231;7,518;11231;0,00;-17,78;0,00;-17,78;8;5,548;5,918;0,018;21/11/2023
-56,56145533;-33,76425439;Sauce Chico;Harvest;1;2748;1,531;145,99;1,000;150,60;21/11/2023;Activado;10,67;0,00;41,62;8,860;7,077;10572;7,077;10572;0,00;-17,78;0,00;-17,78;8;5,512;5,880;0,017;21/11/2023
-56,56144616;-33,76426605;Sauce Chico;Harvest;1;2749;1,551;146,06;1,000;150,60;21/11/2023;Activado;10,67;0,00;43,92;8,870;7,373;11014;7,373;11014;0,00;-17,78;0,00;-17,78;8;5,584;5,957;0,018;21/11/2023
-56,56143672;-33,76427755;Sauce Chico;Harvest;1;2750;1,551;145,88;1,000;150,61;21/11/2023;Activado;10,67;0,00;40,21;8,880;6,750;10084;6,750;10084;0,00;-17,78;0,00;-17,78;8;5,584;5,957;0,017;21/11/2023
-56,56142714;-33,76428918;Sauce Chico;Harvest;1;2751;1,561;145,81;1,000;150,60;21/11/2023;Activado;10,67;0,00;36,86;8,880;6,149;9185,2;6,149;9185,2;0,00;-17,78;0,00;-17,78;8;5,620;5,995;0,015;21/11/2023
-56,56141767;-33,76430065;Sauce Chico;Harvest;1;2752;1,541;145,68;1,000;150,60;21/11/2023;Activado;10,67;0,00;37,22;8,880;6,289;9395,2;6,289;9395,2;0,00;-17,78;0,00;-17,78;8;5,548;5,918;0,015;21/11/2023
-56,56140840;-33,76431229;Sauce Chico;Harvest;1;2753;1,551;145,87;1,000;150,60;21/11/2023;Activado;10,67;0,00;38,81;8,870;6,515;9731,9;6,515;9731,9;0,00;-17,78;0,00;-17,78;8;5,584;5,957;0,016;21/11/2023
-56,56139906;-33,76432384;Sauce Chico;Harvest;1;2754;1,541;145,89;1,000;150,60;21/11/2023;Activado;10,67;0,00;45,22;8,870;7,640;11412;7,640;11412;0,00;-17,78;0,00;-17,78;8;5,548;5,918;0,019;21/11/2023
-56,56138981;-33,76433555;Sauce Chico;Harvest;1;2755;1,551;146,01;1,000;150,61;21/11/2023;Activado;10,67;0,00;44,50;8,870;7,470;11158;7,470;11158;0,00;-17,78;0,00;-17,78;8;5,584;5,957;0,018;21/11/2023
-56,56138044;-33,76434717;Sauce Chico;Harvest;1;2756;1,551;146,05;1,000;150,61;21/11/2023;Activado;10,67;0,00;44,78;8,870;7,518;11230;7,518;11230;0,00;-17,78;0,00;-17,78;8;5,584;5,957;0,019;21/11/2023
-56,56137115;-33,76435882;Sauce Chico;Harvest;1;2757;1,551;146,21;1,000;150,62;21/11/2023;Activado;10,67;0,00;39,28;8,880;6,593;9849,2;6,593;9849,2;0,00;-17,78;0,00;-17,78;8;5,584;5,957;0,016;21/11/2023
-56,56136165;-33,76437029;Sauce Chico;Harvest;1;2758;1,551;146,03;1,000;150,64;21/11/2023;Activado;10,67;0,00;44,68;8,870;7,500;11203;7,500;11203;0,00;-17,78;0,00;-17,78;8;5,584;5,957;0,019;21/11/2023
-56,56135243;-33,76438192;Sauce Chico;Harvest;1;2759;1,551;146,17;1,000;150,64;21/11/2023;Activado;10,67;0,00;41,87;8,870;7,028;10499;7,028;10499;0,00;-17,78;0,00;-17,78;8;5,584;5,957;0,017;21/11/2023
-56,56134320;-33,76439336;Sauce Chico;Harvest;1;2760;1,531;146,07;1,000;150,67;21/11/2023;Activado;10,67;0,00;44,68;8,880;7,598;11350;7,598;11350;0,00;-17,78;0,00;-17,78;8;5,512;5,880;0,019;21/11/2023
-56,56133381;-33,76440466;Sauce Chico;Harvest;1;2761;1,521;145,68;1,000;150,72;21/11/2023;Activado;10,67;0,00;37,94;8,880;6,495;9702,9;6,495;9702,9;0,00;-17,78;0,00;-17,78;8;5,476;5,842;0,016;21/11/2023
-56,56132464;-33,76441594;Sauce Chico;Harvest;1;2762;1,511;145,71;1,000;150,75;21/11/2023;Activado;10,67;0,00;38,88;8,860;6,700;10008;6,700;10008;0,00;-17,78;0,00;-17,78;8;5,440;5,803;0,016;21/11/2023
-56,56131559;-33,76442722;Sauce Chico;Harvest;1;2763;1,511;145,96;1,000;150,77;21/11/2023;Activado;10,67;0,00;35,10;8,860;6,048;9035,0;6,048;9035,0;0,00;-17,78;0,00;-17,78;8;5,440;5,803;0,015;21/11/2023
-56,56130664;-33,76443868;Sauce Chico;Harvest;1;2764;1,521;146,29;1,000;150,78;21/11/2023;Activado;10,67;0,00;41,65;8,850;7,130;10651;7,130;10651;0,00;-17,78;0,00;-17,78;8;5,476;5,842;0,017;21/11/2023
-56,56129735;-33,76445005;Sauce Chico;Harvest;1;2765;1,531;146,07;1,000;150,78;21/11/2023;Activado;10,67;0,00;42,05;8,850;7,151;10682;7,151;10682;0,00;-17,78;0,00;-17,78;8;5,512;5,880;0,017;21/11/2023
-56,56128790;-33,76446139;Sauce Chico;Harvest;1;2766;1,531;145,71;1,000;150,79;21/11/2023;Activado;10,67;0,00;42,52;8,850;7,230;10801;7,230;10801;0,00;-17,78;0,00;-17,78;8;5,512;5,880;0,018;21/11/2023
-56,56127855;-33,76447276;Sauce Chico;Harvest;1;2767;1,531;145,63;1,000;150,80;21/11/2023;Activado;10,67;0,00;37,26;8,840;6,337;9465,7;6,337;9465,7;0,00;-17,78;0,00;-17,78;8;5,512;5,880;0,015;21/11/2023
-56,56126927;-33,76448425;Sauce Chico;Harvest;1;2768;1,541;145,87;1,000;150,82;21/11/2023;Activado;10,67;0,00;38,56;8,850;6,514;9731,4;6,514;9731,4;0,00;-17,78;0,00;-17,78;8;5,548;5,918;0,016;21/11/2023
-56,56125993;-33,76449568;Sauce Chico;Harvest;1;2769;1,531;145,88;1,000;150,84;21/11/2023;Activado;10,67;0,00;33,70;8,850;5,731;8560,3;5,731;8560,3;0,00;-17,78;0,00;-17,78;8;5,512;5,880;0,014;21/11/2023
-56,56125077;-33,76450723;Sauce Chico;Harvest;1;2770;1,541;146,06;1,000;150,86;21/11/2023;Activado;10,67;0,00;36,47;8,870;6,162;9204,4;6,162;9204,4;0,00;-17,78;0,00;-17,78;8;5,548;5,918;0,015;21/11/2023
-56,56124172;-33,76451881;Sauce Chico;Harvest;1;2771;1,531;146,25;1,000;150,87;21/11/2023;Activado;10,67;0,00;38,27;8,860;6,508;9721,8;6,508;9721,8;0,00;-17,78;0,00;-17,78;8;5,512;5,880;0,016;21/11/2023
-56,56123254;-33,76453022;Sauce Chico;Harvest;1;2772;1,521;146,17;1,000;150,90;21/11/2023;Activado;10,67;0,00;44,39;8,860;7,598;11351;7,598;11351;0,00;-17,78;0,00;-17,78;8;5,476;5,842;0,018;21/11/2023
-56,56122325;-33,76454169;Sauce Chico;Harvest;1;2773;1,541;146,06;1,000;150,91;21/11/2023;Activado;10,67;0,00;45,68;8,850;7,719;11531;7,719;11531;0,00;-17,78;0,00;-17,78;8;5,548;5,918;0,019;21/11/2023
-56,56121413;-33,76455317;Sauce Chico;Harvest;1;2774;1,531;146,09;1,000;150,93;21/11/2023;Activado;10,67;0,00;44,86;8,850;7,628;11395;7,628;11395;0,00;-17,78;0,00;-17,78;8;5,512;5,880;0,019;21/11/2023
-56,56120485;-33,76456460;Sauce Chico;Harvest;1;2775;1,531;145,90;1,000;150,94;21/11/2023;Activado;10,67;0,00;44,03;8,840;7,488;11185;7,488;11185;0,00;-17,78;0,00;-17,78;8;5,512;5,880;0,018;21/11/2023
-56,56119533;-33,76457600;Sauce Chico;Harvest;1;2776;1,541;145,67;1,000;150,95;21/11/2023;Activado;10,67;0,00;42,84;8,860;7,238;10813;7,238;10813;0,00;-17,78;0,00;-17,78;8;5,548;5,918;0,018;21/11/2023
-56,56118588;-33,76458746;Sauce Chico;Harvest;1;2777;1,541;145,62;1,000;150,94;21/11/2023;Activado;10,67;0,00;40,07;8,850;6,770;10113;6,770;10113;0,00;-17,78;0,00;-17,78;8;5,548;5,918;0,017;21/11/2023
-56,56117659;-33,76459895;Sauce Chico;Harvest;1;2778;1,541;145,88;1,000;150,94;21/11/2023;Activado;10,67;0,00;38,59;8,850;6,521;9740,5;6,521;9740,5;0,00;-17,78;0,00;-17,78;8;5,548;5,918;0,016;21/11/2023
-56,56116735;-33,76461047;Sauce Chico;Harvest;1;2779;1,541;146,00;1,000;150,97;21/11/2023;Activado;10,67;0,00;38,99;8,840;6,587;9840,5;6,587;9840,5;0,00;-17,78;0,00;-17,78;8;5,548;5,918;0,016;21/11/2023
-56,56115820;-33,76462202;Sauce Chico;Harvest;1;2780;1,531;146,09;1,000;150,98;21/11/2023;Activado;10,67;0,00;38,20;8,840;6,496;9703,5;6,496;9703,5;0,00;-17,78;0,00;-17,78;8;5,512;5,880;0,016;21/11/2023
-56,56114889;-33,76463350;Sauce Chico;Harvest;1;2781;1,541;146,03;1,000;150,99;21/11/2023;Activado;10,67;0,00;40,39;8,840;6,825;10195;6,825;10195;0,00;-17,78;0,00;-17,78;8;5,548;5,918;0,017;21/11/2023
